index,timestamp,compose-post-service,home-timeline-redis,home-timeline-service,jaeger,media-frontend,media-memcached,media-mongodb,media-service,nginx-thrift,post-storage-memcached,post-storage-mongodb,post-storage-service,social-graph-mongodb,social-graph-redis,social-graph-service,text-service,unique-id-service,url-shorten-memcached,url-shorten-mongodb,url-shorten-service,user-memcached,user-mention-service,user-mongodb,user-service,user-timeline-mongodb,user-timeline-redis,user-timeline-service,total
62,1786758228,6,1,14,1,1,1,1,1,15,1,1,15,1,1,3,3,2,1,1,2,1,5,1,1,1,1,7,89
63,1786758229,6,1,14,1,1,1,1,1,15,1,1,15,1,1,3,3,2,1,1,2,1,5,1,1,1,1,7,89
64,1786758230,6,1,14,1,1,1,1,1,15,1,1,15,1,1,3,3,2,1,1,2,1,5,1,1,1,1,7,89
65,1786758231,6,1,14,1,1,1,1,1,15,1,1,15,1,1,3,3,2,1,1,2,1,5,1,1,1,1,7,89
66,1786758232,6,1,14,1,1,1,1,1,15,1,1,15,1,1,3,3,2,1,1,2,1,5,1,1,1,1,7,89
67,1786758233,6,1,14,1,1,1,1,1,15,1,1,15,1,1,3,3,2,1,1,2,1,5,1,1,1,1,7,89
68,1786758234,6,1,14,1,1,1,1,1,15,1,1,15,1,1,3,3,2,1,1,2,1,5,1,1,1,1,7,89
69,1786758235,6,1,14,1,1,1,1,1,15,1,1,15,1,1,3,3,2,1,1,2,1,5,1,1,1,1,7,89
70,1786758236,6,1,14,1,1,1,1,1,15,1,1,15,1,1,3,3,2,1,1,2,1,5,1,1,1,1,7,89
71,1786758237,6,1,14,1,1,1,1,1,15,1,1,15,1,1,3,3,2,1,1,2,1,5,1,1,1,1,7,89
72,1786758238,6,1,14,1,1,1,1,1,16,1,1,15,1,1,3,3,2,1,1,2,1,5,1,1,1,1,7,90
73,1786758239,6,1,14,1,1,1,1,1,16,1,1,15,1,1,3,3,2,1,1,2,1,5,1,1,1,1,7,90
74,1786758240,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,5,1,1,1,1,7,91
75,1786758241,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,5,1,1,1,1,7,91
76,1786758242,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,5,1,1,1,1,7,91
77,1786758243,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,93
78,1786758244,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,93
79,1786758245,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,93
80,1786758246,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,93
81,1786758247,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,93
82,1786758248,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,93
83,1786758249,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,93
84,1786758251,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,93
85,1786758252,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,93
86,1786758253,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,93
87,1786758254,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
88,1786758255,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
89,1786758256,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
90,1786758257,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
91,1786758258,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
92,1786758259,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
93,1786758260,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
94,1786758261,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
95,1786758262,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
96,1786758263,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
97,1786758264,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
98,1786758265,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
99,1786758266,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
100,1786758267,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
101,1786758268,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
102,1786758269,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
103,1786758270,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
104,1786758271,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
105,1786758272,6,1,12,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,91
106,1786758273,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,7,93
107,1786758274,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,9,95
108,1786758275,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,9,95
109,1786758276,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,9,95
110,1786758277,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,9,95
111,1786758278,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,9,95
112,1786758279,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,9,95
113,1786758280,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,9,95
114,1786758281,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,9,95
115,1786758282,6,1,14,1,1,1,1,1,17,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,9,95
116,1786758283,6,1,14,1,1,1,1,1,18,1,1,15,1,1,3,3,2,1,1,2,1,7,1,1,1,1,9,96
117,1786758284,6,1,14,1,1,1,1,1,18,1,1,15,1,1,2,2,2,1,1,2,1,7,1,1,1,1,9,94
118,1786758285,5,1,14,1,1,1,1,1,18,1,1,15,1,1,2,2,2,1,1,2,1,7,1,1,1,1,9,93
119,1786758286,5,1,14,1,1,1,1,1,19,1,1,15,1,1,2,2,2,1,1,2,1,7,1,1,1,1,9,94
120,1786758287,5,1,14,1,1,1,1,1,19,1,1,15,1,1,2,2,2,1,1,2,1,7,1,1,1,1,9,94
121,1786758288,5,1,14,1,1,1,1,1,19,1,1,15,1,1,2,2,2,1,1,2,1,7,1,1,1,1,9,94
122,1786758289,5,1,14,1,1,1,1,1,19,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,9,95
123,1786758290,5,1,14,1,1,1,1,1,19,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,9,95
124,1786758291,5,1,14,1,1,1,1,1,19,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,9,95
125,1786758292,5,1,14,1,1,1,1,1,19,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,9,95
126,1786758293,5,1,14,1,1,1,1,1,19,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,9,95
127,1786758294,5,1,14,1,1,1,1,1,19,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,9,95
128,1786758295,5,1,14,1,1,1,1,1,19,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,9,95
129,1786758296,5,1,14,1,1,1,1,1,19,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,9,95
130,1786758297,5,1,14,1,1,1,1,1,19,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,9,95
131,1786758298,5,1,14,1,1,1,1,1,19,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,9,95
132,1786758299,5,1,14,1,1,1,1,1,19,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,9,95
133,1786758300,5,1,14,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,9,96
134,1786758301,5,1,14,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,9,96
135,1786758302,5,1,14,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,9,96
136,1786758303,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,9,97
137,1786758304,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,10,98
138,1786758305,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,10,98
139,1786758306,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,10,98
140,1786758307,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,10,98
141,1786758308,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,10,98
142,1786758309,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,10,98
143,1786758310,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,10,98
144,1786758311,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,10,98
145,1786758312,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,10,98
146,1786758313,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,10,98
147,1786758314,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,10,98
148,1786758315,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,10,98
149,1786758316,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,10,98
150,1786758317,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,10,98
151,1786758318,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,11,99
152,1786758319,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,100
153,1786758320,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,100
154,1786758321,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,100
155,1786758322,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,100
156,1786758323,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,100
157,1786758324,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,100
158,1786758325,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,100
159,1786758326,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,100
160,1786758327,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,100
161,1786758328,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,100
162,1786758329,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,100
163,1786758330,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,100
164,1786758331,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,100
165,1786758332,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,100
166,1786758333,5,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,100
167,1786758334,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
168,1786758335,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
169,1786758336,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
170,1786758337,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
171,1786758338,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
172,1786758339,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
173,1786758340,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
174,1786758341,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
175,1786758342,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
176,1786758343,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
177,1786758344,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
178,1786758345,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
179,1786758346,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
180,1786758347,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
181,1786758348,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
182,1786758349,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
183,1786758350,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
184,1786758351,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
185,1786758352,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
186,1786758353,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
187,1786758354,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
188,1786758355,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
189,1786758356,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
190,1786758357,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
191,1786758358,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
192,1786758359,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
193,1786758360,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
194,1786758361,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
195,1786758362,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,12,101
196,1786758363,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,13,102
197,1786758364,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,103
198,1786758365,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,103
199,1786758366,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,103
200,1786758367,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,103
201,1786758368,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,103
202,1786758369,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,103
203,1786758370,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,103
204,1786758371,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,103
205,1786758372,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,103
206,1786758373,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,103
207,1786758374,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,103
208,1786758375,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,103
209,1786758376,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,103
210,1786758377,6,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,103
211,1786758378,7,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,104
212,1786758379,8,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,105
213,1786758380,8,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,105
214,1786758381,8,1,15,1,1,1,1,1,20,1,1,15,1,1,2,2,2,1,1,2,1,8,1,1,1,1,14,105
