index,timestamp,compose-post-service,home-timeline-redis,home-timeline-service,jaeger,media-frontend,media-memcached,media-mongodb,media-service,nginx-thrift,post-storage-memcached,post-storage-mongodb,post-storage-service,social-graph-mongodb,social-graph-redis,social-graph-service,text-service,unique-id-service,url-shorten-memcached,url-shorten-mongodb,url-shorten-service,user-memcached,user-mention-service,user-mongodb,user-service,user-timeline-mongodb,user-timeline-redis,user-timeline-service,total
58,1786758816,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
59,1786758817,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
60,1786758818,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
61,1786758819,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
62,1786758820,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
63,1786758821,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
64,1786758822,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
65,1786758823,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
66,1786758824,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
67,1786758825,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
68,1786758826,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
69,1786758828,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
70,1786758829,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
71,1786758830,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
72,1786758831,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
73,1786758832,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
74,1786758833,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
75,1786758834,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
76,1786758835,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
77,1786758836,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
78,1786758837,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
79,1786758838,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
80,1786758839,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
81,1786758840,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
82,1786758841,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
83,1786758842,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
84,1786758843,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
85,1786758844,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
86,1786758845,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
87,1786758846,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
88,1786758847,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
89,1786758848,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
90,1786758849,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
91,1786758850,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
92,1786758851,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
93,1786758852,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
94,1786758853,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
95,1786758854,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
96,1786758855,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
97,1786758856,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
98,1786758857,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
99,1786758858,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
100,1786758859,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
101,1786758860,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
102,1786758861,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
103,1786758862,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
104,1786758863,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
105,1786758864,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
106,1786758865,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
107,1786758866,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
108,1786758867,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
109,1786758868,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
110,1786758869,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
111,1786758870,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
112,1786758871,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
113,1786758872,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
114,1786758873,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
115,1786758874,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
116,1786758875,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
117,1786758876,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
118,1786758877,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
119,1786758878,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
120,1786758879,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
121,1786758880,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
122,1786758881,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
123,1786758882,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
124,1786758883,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
125,1786758884,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
126,1786758885,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
127,1786758886,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
128,1786758887,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
129,1786758888,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
130,1786758889,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
131,1786758890,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
132,1786758891,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
133,1786758892,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
134,1786758893,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
135,1786758894,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
136,1786758895,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
137,1786758896,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
138,1786758897,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
139,1786758898,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
140,1786758899,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
141,1786758900,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
142,1786758901,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
143,1786758902,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
144,1786758903,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
145,1786758904,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
146,1786758905,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
147,1786758906,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
148,1786758907,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
149,1786758908,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
150,1786758909,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
151,1786758910,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
152,1786758911,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
153,1786758912,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
154,1786758913,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
155,1786758914,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
156,1786758915,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
157,1786758916,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
158,1786758917,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
159,1786758918,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
160,1786758919,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
161,1786758920,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
162,1786758921,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
163,1786758922,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
164,1786758923,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
165,1786758924,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
166,1786758925,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
167,1786758926,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
168,1786758927,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
169,1786758928,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
170,1786758929,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
171,1786758930,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
172,1786758931,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
173,1786758932,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
174,1786758933,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
175,1786758934,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
176,1786758935,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
177,1786758936,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
178,1786758937,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
179,1786758938,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
180,1786758939,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
181,1786758940,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
182,1786758941,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
183,1786758942,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
184,1786758943,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
185,1786758944,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
186,1786758945,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
187,1786758946,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
188,1786758947,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
189,1786758948,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
190,1786758949,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
191,1786758950,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
192,1786758951,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
193,1786758952,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
194,1786758953,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
195,1786758954,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
196,1786758955,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
197,1786758956,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
198,1786758957,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
199,1786758958,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
200,1786758959,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
201,1786758960,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
202,1786758961,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
203,1786758962,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
204,1786758963,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
205,1786758964,5,1,3,1,1,1,1,2,3,1,1,4,1,1,3,3,2,1,1,2,1,5,1,2,1,1,3,52
206,1786758965,5,1,2,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,2,1,5,1,1,1,1,2,43
207,1786758966,5,1,2,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,42
208,1786758967,5,1,2,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,42
209,1786758968,5,1,2,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,42
210,1786758969,5,1,2,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,42
211,1786758970,5,1,2,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,42
212,1786758971,5,1,2,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,42
213,1786758972,5,1,2,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,42
214,1786758973,5,1,2,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,42
