index,timestamp,compose-post-service,home-timeline-redis,home-timeline-service,jaeger,media-frontend,media-memcached,media-mongodb,media-service,nginx-thrift,post-storage-memcached,post-storage-mongodb,post-storage-service,social-graph-mongodb,social-graph-redis,social-graph-service,text-service,unique-id-service,url-shorten-memcached,url-shorten-mongodb,url-shorten-service,user-memcached,user-mention-service,user-mongodb,user-service,user-timeline-mongodb,user-timeline-redis,user-timeline-service,total
55,1786759294,2,1,5,1,1,1,1,1,7,1,1,11,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,51
56,1786759295,2,1,5,1,1,1,1,1,8,1,1,11,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,52
57,1786759296,2,1,5,1,1,1,1,1,8,1,1,11,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,52
58,1786759297,2,1,5,1,1,1,1,1,8,1,1,11,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,52
59,1786759298,2,1,5,1,1,1,1,1,8,1,1,11,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,52
60,1786759299,2,1,5,1,1,1,1,1,8,1,1,11,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,52
61,1786759300,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
62,1786759301,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
63,1786759302,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
64,1786759303,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
65,1786759304,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
66,1786759305,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
67,1786759306,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
68,1786759307,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
69,1786759308,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
70,1786759309,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
71,1786759310,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
72,1786759311,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
73,1786759312,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
74,1786759313,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
75,1786759314,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
76,1786759315,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
77,1786759316,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
78,1786759317,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
79,1786759318,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
80,1786759319,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
81,1786759320,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
82,1786759321,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
83,1786759322,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
84,1786759323,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
85,1786759324,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
86,1786759325,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
87,1786759326,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
88,1786759327,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
89,1786759328,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
90,1786759329,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
91,1786759330,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
92,1786759331,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
93,1786759332,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
94,1786759333,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
95,1786759334,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
96,1786759335,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
97,1786759336,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
98,1786759337,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
99,1786759338,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
100,1786759339,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
101,1786759340,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
102,1786759341,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
103,1786759342,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
104,1786759343,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
105,1786759344,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
106,1786759345,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
107,1786759346,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
108,1786759347,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
109,1786759348,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
110,1786759349,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
111,1786759350,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
112,1786759351,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
113,1786759352,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
114,1786759353,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
115,1786759354,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
116,1786759355,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
117,1786759356,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
118,1786759357,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
119,1786759358,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
120,1786759359,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
121,1786759360,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
122,1786759361,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
123,1786759363,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
124,1786759364,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
125,1786759365,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
126,1786759366,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
127,1786759367,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
128,1786759368,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
129,1786759369,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
130,1786759370,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
131,1786759371,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
132,1786759372,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
133,1786759373,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
134,1786759374,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
135,1786759375,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
136,1786759376,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
137,1786759377,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
138,1786759378,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
139,1786759379,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
140,1786759380,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
141,1786759381,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
142,1786759382,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
143,1786759383,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
144,1786759384,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
145,1786759385,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
146,1786759386,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
147,1786759387,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
148,1786759388,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
149,1786759389,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
150,1786759390,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
151,1786759391,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
152,1786759392,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
153,1786759393,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
154,1786759394,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
155,1786759395,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
156,1786759396,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
157,1786759397,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
158,1786759398,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
159,1786759399,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
160,1786759400,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
161,1786759401,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
162,1786759402,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
163,1786759403,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
164,1786759404,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
165,1786759405,2,1,5,1,1,1,1,1,8,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,54
166,1786759406,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,56
167,1786759407,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,56
168,1786759408,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,56
169,1786759409,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,56
170,1786759410,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,56
171,1786759411,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,56
172,1786759412,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,56
173,1786759413,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,56
174,1786759414,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,56
175,1786759415,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,56
176,1786759416,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,56
177,1786759417,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,56
178,1786759418,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,56
179,1786759419,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,56
180,1786759420,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
181,1786759421,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
182,1786759422,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
183,1786759423,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
184,1786759424,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
185,1786759425,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
186,1786759426,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
187,1786759427,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
188,1786759428,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
189,1786759429,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
190,1786759430,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
191,1786759431,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
192,1786759432,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
193,1786759433,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
194,1786759434,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
195,1786759435,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
196,1786759436,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
197,1786759437,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
198,1786759438,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
199,1786759439,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
200,1786759440,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
201,1786759441,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
202,1786759442,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
203,1786759443,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
204,1786759444,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
205,1786759445,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
206,1786759446,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
207,1786759447,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
208,1786759448,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
209,1786759449,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
210,1786759450,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
211,1786759451,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
212,1786759452,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
213,1786759453,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
214,1786759454,2,1,5,1,1,1,1,1,8,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,57
